time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 14:37:1,1622140621.537452,1000.0,93.5,2733.49,1601.6,6616.26,19.4,50143227,66622671,0.0002595143048988899,0.0003329574110569506,0,0,6.503793701047784,1656.58,1431.16,0.02,0.06,340287,993,174247936,602112,67877066,1310050
27-5-2021 14:37:6,1622140626.5412362,1000.0,74.6,2741.06,1606.39,6623.77,19.4,50277962,66794294,0.0002692662096557781,0.00034298641555463393,0,0,6.505120526811066,1661.28,1435.37,0.02,0.06,341279,996,174247936,602112,67952493,1313357
27-5-2021 14:37:11,1622140631.5451214,1000.0,55.8,2749.73,1611.05,6630.31,19.4,50411403,66960887,0.0002666747793405469,0.0003329272975673124,0,0,6.497159572231374,1667.58,1440.02,0.02,0.06,342269,998,174247936,602112,68026807,1315563
27-5-2021 14:37:16,1622140636.5487702,1000.0,83.5,2758.51,1616.56,6635.76,19.3,50541314,67132887,0.0002596325327472132,0.00034374914851337203,0,0,6.50195655768324,1673.13,1445.0,0.02,0.06,343259,1000,174247936,602112,68101141,1317769
27-5-2021 14:37:21,1622140641.5521417,1000.0,57.6,2765.89,1621.29,6643.36,19.4,50677437,67305537,0.00027206254946746735,0.00034506732268285473,0,0,6.4071395473687005,1678.27,1449.57,0.02,0.06,344245,1003,174247936,602112,68176283,1321078
27-5-2021 14:37:26,1622140646.5535789,1000.0,75.6,2774.9,1626.29,6649.18,19.3,50807579,67473164,0.0002602092061321943,0.0003351576631396577,0,0,6.506141162013591,1684.01,1454.36,0.02,0.06,345235,1005,174247936,602112,68250614,1323284
27-5-2021 14:37:31,1622140651.5555663,1000.0,33.9,2782.08,1630.2,6657.84,19.3,50937613,67628894,0.0002599646662665368,0.0003113362465023592,0,0,6.421836694285055,1688.4,1457.97,0.02,0.06,346224,1007,174247936,602112,68324927,1325490
27-5-2021 14:37:36,1622140656.5575144,1000.0,79.6,2790.51,1635.75,6663.79,19.4,51070226,67800227,0.00026512270192730677,0.0003425325412237959,0,0,6.506345289054096,1694.32,1463.36,0.02,0.06,347213,1009,174247936,602112,68399244,1327694
27-5-2021 14:37:41,1622140661.5612493,1000.0,67.9,2798.63,1641.47,6669.77,19.3,51203413,67973556,0.00026617517635071117,0.0003463992517414794,0,0,6.508590686499651,1699.23,1468.42,0.02,0.06,348204,1012,174247936,602112,68474640,1331003
27-5-2021 14:37:46,1622140666.5651984,1000.0,63.9,2807.2,1646.89,6675.69,19.3,51335177,68141094,0.00026332002113961425,0.0003348115547622165,0,0,6.415100501948393,1705.1,1473.74,0.02,0.06,349194,1014,174247936,602112,68549007,1333209
27-5-2021 14:37:51,1622140671.567442,1000.0,54.2,2814.47,1650.87,6684.29,19.5,51466094,68300585,0.0002617165667908906,0.0003188389357688148,0,0,6.423061456528084,1709.77,1477.26,0.02,0.06,350190,1016,174247936,602112,68623681,1335415
27-5-2021 14:37:56,1622140676.5711894,1000.0,81.7,2823.22,1656.53,6689.73,19.4,51601642,68473078,0.00027089296771304545,0.00034472762917731243,0,0,6.49950703319718,1715.31,1482.99,0.02,0.06,351186,1018,174247936,602112,68698340,1337621
27-5-2021 14:38:1,1622140681.5749161,1000.0,57.6,2830.86,1661.13,6697.32,19.4,51736421,68648816,0.0002693572361565417,0.00035121422452814106,0,0,6.492056396218751,1719.9,1486.92,0.02,0.06,352184,1021,174247936,602112,68774096,1340930
27-5-2021 14:38:6,1622140686.5774865,1000.0,90.5,2840.11,1667.13,6701.84,19.6,52058049,69009889,0.0006429254860618003,0.000721774951275363,0,0,6.4983843344744034,1726.19,1492.97,0.02,0.06,353180,1023,174247936,602112,68848747,1343132
27-5-2021 14:38:11,1622140691.5875127,1000.0,57.1,2848.53,1671.88,6708.55,19.4,52193004,69185856,0.00026936984791686784,0.0003512296989988328,0,0,6.434084316715351,1731.95,1497.24,0.02,0.06,354178,1026,174247936,602112,68924507,1346441
27-5-2021 14:38:16,1622140696.5912597,1000.0,83.6,2857.78,1677.31,6713.84,19.3,52323790,69356632,0.00026137612544310264,0.00034129623353165706,0,0,6.495628619427587,1738.17,1502.64,0.02,0.06,355174,1028,174247936,602112,68999195,1348647
27-5-2021 14:38:21,1622140701.5950077,1000.0,68.5,2866.03,1681.98,6720.73,19.4,52457970,69530106,0.00026815899123467404,0.00034668812673605486,0,0,6.495628619427587,1743.25,1506.75,0.02,0.06,356172,1031,174247936,602112,69074961,1351954
27-5-2021 14:38:26,1622140706.5974462,1000.0,85.5,2874.81,1687.08,6726.73,19.3,52593385,69704525,0.00027069797814748323,0.00034866795148621554,0,0,6.495628619427587,1749.4,1511.86,0.02,0.06,357168,1033,174247936,602112,69149624,1354160
27-5-2021 14:38:31,1622140711.6012895,1000.0,22.1,2881.72,1690.79,6735.95,19.4,52722161,69858532,0.00025735418174887696,0.00030777742334440653,0,0,6.49328115846178,1753.47,1515.01,0.02,0.06,358164,1035,174247936,602112,69224281,1356366
27-5-2021 14:38:36,1622140716.6051714,1000.0,49.5,2889.84,1695.6,6742.93,19.4,52851409,70019865,0.0002582954629512895,0.00032241568089502655,0,0,6.411834469300313,1758.79,1519.74,0.02,0.06,359160,1037,174247936,602112,69298904,1358572
27-5-2021 14:38:41,1622140721.6074154,1000.0,88.2,2899.06,1701.1,6747.9,19.4,52985107,70196847,0.0002672760467418702,0.00035380521252726044,0,0,6.497567826312384,1765.04,1524.89,0.02,0.06,360156,1039,174247936,602112,69373589,1360778
27-5-2021 14:38:46,1622140726.611267,1000.0,53.7,2907.42,1705.6,6754.96,19.4,53121027,70369225,0.0002716307545642859,0.00034449062838642203,0,0,6.401832244315572,1770.66,1529.31,0.02,0.06,361154,1042,174247936,602112,69449319,1364087
27-5-2021 14:38:51,1622140731.6151338,1000.0,62.2,2914.5,1710.37,6763.01,19.5,53251126,70530762,0.00025999693539913637,0.000322824348792614,0,0,6.496036873508597,1774.72,1533.62,0.02,0.06,362150,1044,174247936,602112,69523948,1366293
27-5-2021 14:38:56,1622140736.6189735,1000.0,79.8,2923.45,1716.03,6768.28,19.3,53382141,70699243,0.00026182892945723966,0.0003367034298659329,0,0,6.497976080393393,1780.9,1539.47,0.02,0.06,363146,1046,174247936,602112,69598602,1368499
27-5-2021 14:39:1,1622140741.622942,1000.0,44.0,2931.13,1721.39,6774.97,19.4,53516231,70874698,0.00026796731556093635,0.0003506317052110082,0,0,6.49450592070481,1785.5,1544.24,0.02,0.06,364144,1049,174247936,602112,69674334,1371808
27-5-2021 14:39:6,1622140746.6268024,1000.0,50.8,2939.23,1726.21,6781.8,19.3,53646172,71038186,0.00025968150128227415,0.0003267237383245968,0,0,6.4116303422598095,1791.02,1548.96,0.02,0.06,365140,1051,174247936,602112,69749033,1374014
27-5-2021 14:39:11,1622140751.6374497,1000.0,60.2,2947.12,1731.57,6788.36,19.4,53778364,71207424,0.0002638222013384165,0.0003377567606974018,0,0,6.489810998773196,1796.23,1554.35,0.02,0.06,366131,1053,174247936,602112,69823378,1376220
27-5-2021 14:39:16,1622140756.6412091,1000.0,52.7,2955.02,1736.91,6794.9,19.5,53913319,71383338,0.0002697072133950799,0.0003515636674238234,0,0,6.55166149204619,1801.12,1559.19,0.02,0.06,367124,1056,174247936,602112,69898826,1379529
27-5-2021 14:39:21,1622140761.6450684,1000.0,59.8,2963.84,1741.91,6800.91,19.3,54044708,71549176,0.0002625753295755463,0.0003314201912348024,0,0,6.417243835873694,1807.0,1563.97,0.02,0.06,368115,1058,174247936,602112,69973171,1381735
27-5-2021 14:39:26,1622140766.6479487,1000.0,88.5,2972.25,1747.16,6807.05,19.4,54176434,71721434,0.0002633003213814445,0.0003443176499743776,0,0,6.493077031421275,1812.64,1569.05,0.02,0.06,369106,1060,174247936,602112,70047518,1383941
27-5-2021 14:39:31,1622140771.64875,1000.0,54.4,2979.1,1750.72,6816.36,19.3,54305492,71872634,0.0002580746396759057,0.00030235154363927023,0,0,6.413161295063596,1816.49,1572.25,0.02,0.06,370097,1062,174247936,602112,70121887,1386147
27-5-2021 14:39:36,1622140776.652634,1000.0,78.9,2987.86,1756.36,6821.83,19.3,54437592,72047319,0.00026399493725167133,0.000349098831293022,0,0,6.5028751293655125,1822.08,1577.66,0.02,0.06,371088,1064,174247936,602112,70196246,1388351
27-5-2021 14:39:41,1622140781.6581385,1000.0,51.0,2995.72,1760.97,6829.2,19.3,54571873,72217159,0.00026826665943179316,0.0003393064501894963,0,0,6.495934809988345,1827.14,1581.97,0.02,0.06,372081,1067,174247936,602112,70271720,1391660
27-5-2021 14:39:46,1622140786.6620526,1000.0,46.2,3003.44,1765.35,6836.97,19.3,54705187,72382111,0.00026641944058437,0.0003296459453866285,0,0,6.409895262415517,1832.08,1586.46,0.02,0.06,373072,1069,174247936,602112,70346071,1393866
27-5-2021 14:39:51,1622140791.665841,1000.0,76.9,3010.77,1769.87,6845.02,19.4,54830507,72534845,0.0002504502352982097,0.0003052367238911328,0,0,6.49450592070481,1836.27,1590.26,0.02,0.06,374061,1070,174247936,602112,70419349,1394969
27-5-2021 14:39:56,1622140796.6696784,1000.0,38.8,3019.13,1773.91,6852.47,19.4,54966830,72706714,0.00027243691300416937,0.00034347439391088506,0,0,6.400709545592795,1842.0,1594.2,0.02,0.06,375054,1073,174247936,602112,70494811,1398278
27-5-2021 14:40:1,1622140801.6734855,1000.0,89.5,3028.31,1779.32,6857.61,19.4,55098058,72880951,0.00026225631448222866,0.0003482088690404492,0,0,6.502058621203492,1848.42,1599.38,0.02,0.06,376045,1075,174247936,602112,70569180,1400484
27-5-2021 14:40:6,1622140806.6772957,1000.0,52.3,3036.53,1783.95,6864.6,19.5,55433404,73251744,0.0006701812994238809,0.0007410213169600326,0,0,6.493893539583295,1853.45,1603.42,0.02,0.06,377038,1078,174247936,602112,70644632,1403791
27-5-2021 14:40:11,1622140811.6811748,1000.0,50.1,3044.61,1788.96,6871.44,19.3,55566418,73419296,0.00026582177173299333,0.00033484422314498095,0,0,6.405812721605418,1858.78,1608.11,0.02,0.06,378029,1080,174247936,602112,70718985,1405997
27-5-2021 14:40:16,1622140816.6850357,1000.0,77.5,3052.87,1793.82,6878.28,19.4,55696939,73587366,0.00026084058148686417,0.0003358806362998848,0,0,6.4967513181503636,1864.49,1612.89,0.02,0.06,379020,1082,174247936,602112,70793370,1408203
27-5-2021 14:40:21,1622140821.6880364,1000.0,91.2,3061.06,1799.24,6884.5,19.4,55828387,73753888,0.00026273831832149535,0.0003328442444429131,0,0,6.49287290438077,1869.8,1617.98,0.02,0.06,380011,1084,174247936,602112,70867753,1410409
27-5-2021 14:40:26,1622140826.6918683,1000.0,59.2,3068.69,1804.09,6891.75,19.5,55959186,73920438,0.00026139767196541654,0.00033284491674890574,0,0,6.49164814213774,1874.68,1622.38,0.02,0.06,381004,1087,174247936,602112,70943244,1413718
27-5-2021 14:40:31,1622140831.6957247,1000.0,70.9,3075.94,1808.45,6899.98,19.4,56088123,74074401,0.0002576752591687653,0.00030768868460876716,0,0,6.4923625867795085,1879.42,1626.86,0.02,0.06,381993,1088,174247936,602112,71016533,1414821
27-5-2021 14:40:36,1622140836.6977372,800.0,16.2,3082.7,1811.91,6909.61,19.3,56215315,74226937,0.00025428165208124076,0.0003049492584585834,0,0,6.401423990234563,1883.15,1629.57,0.02,0.06,382984,1090,174247936,602112,71090856,1417027
27-5-2021 14:40:41,1622140841.701609,1000.0,47.2,3089.83,1815.83,6918.43,19.3,56343821,74387813,0.0002568131403757781,0.0003215030486599355,0,0,6.412548913942081,1887.59,1633.39,0.02,0.06,383978,1091,174247936,602112,71164370,1418130
27-5-2021 14:40:46,1622140846.7054522,1000.0,21.8,3094.76,1817.83,6931.46,19.5,56461288,74515994,0.00023475355398129566,0.00025616509575350065,0,0,6.5000173507984425,1889.36,1635.06,0.02,0.06,384964,1091,174247936,602112,71236498,1418130
27-5-2021 14:40:51,1622140851.7081864,1000.0,33.5,3100.02,1820.42,6943.45,19.4,56586367,74662191,0.00025002127915051944,0.00029223419557214636,0,0,6.426429552696416,1892.27,1637.53,0.02,0.06,385952,1092,174247936,602112,71309731,1419233
27-5-2021 14:40:56,1622140856.7095761,1000.0,77.3,3108.98,1826.26,6948.62,19.4,56720071,74836629,0.0002673336950326755,0.00034877905742617906,0,0,6.50236481176425,1898.48,1643.36,0.02,0.06,386942,1094,174247936,602112,71384041,1421439
27-5-2021 14:41:1,1622140861.7132564,1000.0,87.9,3116.65,1830.41,6956.63,19.4,56852024,74999696,0.0002637118959567076,0.00032589412698439925,0,0,6.498078143913647,1902.95,1647.22,0.02,0.06,387932,1096,174247936,602112,71458363,1423645
27-5-2021 14:41:6,1622140866.716996,1000.0,89.6,3124.4,1835.54,6963.44,19.4,56984078,75167223,0.0002639106162140218,0.0003348035940031081,0,0,6.4923625867795085,1907.79,1651.8,0.02,0.06,388922,1098,174247936,602112,71532647,1425851
27-5-2021 14:41:11,1622140871.7188716,1000.0,87.8,3132.17,1839.98,6971.03,19.5,57117279,75331759,0.0002663021026801212,0.00032894860223704346,0,0,6.49450592070481,1912.73,1655.95,0.02,0.06,389914,1101,174247936,602112,71608056,1429160
27-5-2021 14:41:16,1622140876.7227347,1000.0,56.4,3140.21,1844.94,6977.93,19.2,57251945,75505547,0.0002691240695639065,0.00034730766341446376,0,0,6.498180207433898,1918.04,1661.02,0.02,0.06,390906,1104,174247936,602112,71683469,1432467
27-5-2021 14:41:21,1622140881.7235923,1000.0,85.2,3147.99,1850.33,6984.56,19.4,57384175,75675233,0.0002644146480422493,0.00033931380146485,0,0,6.4983843344744034,1922.98,1666.02,0.02,0.06,391896,1106,174247936,602112,71757777,1434673
27-5-2021 14:41:26,1622140886.727324,1000.0,67.2,3155.98,1855.26,6991.41,19.4,57520353,75850838,0.0002721528799173133,0.0003509480714790921,0,0,6.500527668399705,1927.91,1670.38,0.02,0.06,392888,1109,174247936,602112,71833148,1437982
27-5-2021 14:41:31,1622140891.7274158,1000.0,78.4,3163.98,1860.12,6998.51,19.3,57644443,76001461,0.0002481754439379732,0.0003012404697579929,0,0,6.497363699271879,1933.06,1675.29,0.02,0.06,393876,1110,174247936,602112,71906331,1439083
27-5-2021 14:41:36,1622140896.7312796,1000.0,76.3,3171.71,1864.85,7005.91,19.4,57776269,76168223,0.0002634484169957241,0.00033326646424105215,0,0,6.495628619427587,1937.71,1679.49,0.02,0.06,394868,1113,174247936,602112,71981696,1442392
27-5-2021 14:41:41,1622140901.7351246,1000.0,66.4,3180.06,1869.85,7012.56,19.4,57910740,76341338,0.0002687353437877052,0.00034596395534954445,0,0,6.490219252854207,1943.7,1684.46,0.02,0.06,395858,1115,174247936,602112,72055970,1444598
27-5-2021 14:41:46,1622140906.7374392,1000.0,90.7,3188.52,1875.39,7018.37,19.4,58041431,76510837,0.00026126105872544735,0.0003388411458547612,0,0,6.4951183018263245,1948.66,1689.42,0.02,0.06,396848,1117,174247936,602112,72130266,1446804
27-5-2021 14:41:51,1622140911.7382984,1000.0,59.8,3195.75,1878.93,7027.45,19.4,58171042,76662220,0.0002591774598061971,0.0003027139779636106,0,0,6.506243225533844,1953.31,1693.06,0.02,0.06,397838,1119,174247936,602112,72204548,1449010
27-5-2021 14:41:56,1622140916.7477167,1000.0,83.9,3204.03,1884.06,7033.89,19.5,58303964,76833197,0.00026534418447307395,0.00034131108942577425,0,0,6.501650367122483,1958.62,1697.89,0.02,0.06,398828,1121,174247936,602112,72278820,1451216
27-5-2021 14:42:1,1622140921.7515047,1000.0,40.3,3212.1,1888.71,7041.05,19.4,58439883,77008266,0.0002716322117414404,0.00034987293665611306,0,0,6.500425604879453,1963.7,1701.8,0.02,0.06,399820,1124,174247936,602112,72354229,1454525
27-5-2021 14:42:6,1622140926.7554066,1000.0,56.9,3221.03,1893.9,7046.79,19.6,58780819,77385488,0.0006813402876992947,0.0007538556972760382,0,0,6.50491639977056,1969.89,1706.93,0.02,0.06,400810,1126,174247936,602112,72428539,1456731
27-5-2021 14:42:11,1622140931.757541,1000.0,83.0,3229.69,1899.06,7052.83,19.4,58911681,77557830,0.00026161232695241554,0.00034453692937318095,0,0,6.502160684723744,1975.44,1711.44,0.02,0.06,401800,1128,174247936,602112,72502889,1458937
27-5-2021 14:42:16,1622140936.7601514,1000.0,53.7,3237.82,1903.18,7060.41,19.4,59047096,77727741,0.0002706886764183948,0.0003396446752496096,0,0,6.407445737929458,1981.03,1715.55,0.02,0.06,402792,1131,174247936,602112,72578308,1462246
27-5-2021 14:42:21,1622140941.7640364,1000.0,76.8,3246.47,1908.38,7066.49,19.5,59180380,77898828,0.0002663610358372227,0.0003419083351211167,0,0,6.492158459739003,1987.09,1720.31,0.02,0.06,403787,1133,174247936,602112,72652914,1464452
27-5-2021 14:42:26,1622140946.7674265,1000.0,68.4,3254.42,1913.33,7073.39,19.5,59314622,78073567,0.00026830208722599666,0.00034924120930694886,0,0,6.491750205657993,1991.96,1724.83,0.02,0.06,404784,1136,174247936,602112,72728603,1467761
27-5-2021 14:42:31,1622140951.7963693,1000.0,70.8,3262.59,1917.68,7080.78,19.4,59441020,78226498,0.0002513410958096593,0.0003041016877107787,0,0,6.498690525035161,1997.59,1729.16,0.02,0.06,405771,1137,174247936,602112,72801796,1468864
27-5-2021 14:42:36,1622140956.7983136,1000.0,55.4,3270.64,1922.38,7087.93,19.4,59577804,78401340,0.00027346166150619587,0.0003495480744901911,0,0,6.407241610888953,2002.96,1733.61,0.02,0.06,406762,1140,174247936,602112,72877209,1472173
27-5-2021 14:42:41,1622140961.8021293,1000.0,79.6,3279.16,1928.01,7093.59,19.4,59708201,78572308,0.0002605951319879372,0.00034167525729666824,0,0,6.497771953352889,2008.56,1739.0,0.02,0.06,407751,1142,174247936,602112,72951551,1474379
27-5-2021 14:42:46,1622140966.8059309,1000.0,53.0,3287.51,1932.86,7100.19,19.4,59845141,78747923,0.00027367192262619616,0.00035096315679859384,0,0,6.422244948366066,2014.24,1743.44,0.02,0.06,408742,1145,174247936,602112,73026938,1477688
27-5-2021 14:42:51,1622140971.8076398,1000.0,88.0,3294.89,1937.85,7107.7,19.5,59968856,78899382,0.00024734545809537755,0.000302814498950554,0,0,6.498486397994656,2018.58,1747.89,0.02,0.06,409740,1146,174247936,602112,73100807,1478791
27-5-2021 14:42:56,1622140976.813899,1000.0,58.2,3302.87,1942.91,7114.5,19.4,60103203,79071519,0.00026835805848934554,0.00034384356267114615,0,0,6.402342561916835,2023.75,1752.56,0.02,0.06,410736,1149,174247936,602112,73176532,1482100
27-5-2021 14:43:1,1622140981.8175435,1000.0,80.7,3310.8,1948.79,7120.57,19.5,60234398,79245892,0.0002621988849946962,0.00034849198653287214,0,0,6.497771953352889,2028.96,1758.1,0.02,0.06,411732,1152,174247936,602112,73252257,1485409
27-5-2021 14:43:6,1622140986.8181486,1000.0,42.7,3318.82,1953.24,7127.92,19.5,60368971,79415025,0.00026911343155053735,0.0003382250675725222,0,0,6.4790943291466885,2034.18,1762.58,0.02,0.06,412726,1154,174247936,602112,73326885,1487615
27-5-2021 14:43:11,1622140991.8219154,1000.0,49.6,3326.76,1958.11,7134.89,19.4,60500735,79579569,0.00026332961930773533,0.00032884026653237603,0,0,6.409895262415517,2038.98,1767.03,0.02,0.06,413720,1156,174247936,602112,73401505,1489821
27-5-2021 14:43:16,1622140996.8283424,1000.0,85.2,3336.17,1963.7,7139.81,19.5,60634244,79755794,0.00026667521303378334,0.00035199753886912846,0,0,6.491954332698498,2045.45,1772.35,0.02,0.06,414714,1158,174247936,602112,73476119,1492027
27-5-2021 14:43:21,1622141001.8322194,1000.0,54.5,3344.79,1968.01,7146.73,19.4,60767889,79925467,0.0002670829079453421,0.0003390830800988442,0,0,6.48868830005042,2051.45,1776.33,0.02,0.06,415710,1161,174247936,602112,73551838,1495334
27-5-2021 14:43:26,1622141006.8352835,1000.0,84.2,3353.59,1974.15,7151.78,19.4,60901157,80101760,0.00026637275848521936,0.0003523700566650267,0,0,6.498588461514908,2056.88,1782.32,0.02,0.06,416704,1163,174247936,602112,73626452,1497540
27-5-2021 14:43:31,1622141011.8391576,1000.0,53.5,3359.93,1977.69,7161.63,19.4,61031057,80254153,0.00025959885950717294,0.0003045500307688731,0,0,6.420713995562279,2060.53,1785.72,0.02,0.06,417698,1165,174247936,602112,73701092,1499746
27-5-2021 14:43:36,1622141016.8674417,1000.0,87.3,3368.86,1983.34,7167.01,19.5,61164496,80429420,0.00026537681257868603,0.000348562247995178,0,0,6.505018463290814,2066.3,1790.88,0.02,0.06,418692,1167,174247936,602112,73775762,1501950
27-5-2021 14:43:41,1622141021.871266,1000.0,36.8,3376.82,1987.82,7174.48,19.6,61298135,80599586,0.0002670737295121491,0.0003400718970971375,0,0,6.413059231543343,2071.64,1795.23,0.02,0.06,419688,1170,174247936,602112,73851535,1505257
27-5-2021 14:43:46,1622141026.8725321,1000.0,85.1,3385.32,1993.48,7180.2,19.5,61428604,80769256,0.0002608719346482793,0.00033925408450876114,0,0,6.495220365346577,2077.54,1800.94,0.02,0.06,420682,1172,174247936,602112,73926195,1507463
27-5-2021 14:43:51,1622141031.8768013,1000.0,52.3,3392.45,1997.34,7189.31,19.4,61559597,80925171,0.00026176250073346453,0.00031156397900542875,0,0,6.42867495014197,2081.49,1804.11,0.02,0.06,421682,1174,174247936,602112,74001169,1509667
27-5-2021 14:43:56,1622141036.8774662,1000.0,78.5,3400.8,2002.74,7195.27,19.5,61690612,81097072,0.00026199515729457407,0.00034375628389187937,0,0,6.5000173507984425,2087.13,1809.03,0.02,0.06,422682,1176,174247936,602112,74076129,1511873
27-5-2021 14:44:1,1622141041.8812962,1000.0,60.3,3409.22,2007.26,7202.17,19.5,61827607,81273929,0.0002737802867066548,0.00035344326556501214,0,0,6.490321316374459,2093.14,1813.76,0.02,0.06,423684,1179,174247936,602112,74152254,1515182
27-5-2021 14:44:6,1622141046.8849502,1000.0,92.3,3418.28,2012.58,7207.65,19.6,62176388,81662896,0.0006970525935264403,0.0007773659005112059,0,0,6.495220365346577,2098.63,1818.28,0.02,0.06,424684,1181,174247936,602112,74227212,1517386
27-5-2021 14:44:11,1622141051.8875024,1000.0,47.7,3426.04,2017.2,7215.13,19.5,62311911,81834176,0.0002709077140255621,0.0003423852280299158,0,0,6.49991528727819,2103.81,1822.55,0.02,0.06,425686,1184,174247936,602112,74303307,1520695
27-5-2021 14:44:16,1622141056.8913543,1000.0,90.8,3435.31,2023.07,7219.92,19.5,62442877,82006727,0.00026173036865253683,0.0003448363456268336,0,0,6.505834971452834,2110.47,1828.43,0.02,0.06,426686,1186,174247936,602112,74378296,1522901
27-5-2021 14:44:21,1622141061.8978183,1000.0,61.4,3443.38,2027.87,7227.01,19.5,62579209,82181192,0.00027231195485877366,0.00034847948540647793,0,0,6.478481948025173,2115.56,1832.67,0.02,0.06,427688,1189,174247936,602112,74454421,1526210
27-5-2021 14:44:26,1622141066.9015381,1000.0,46.9,3451.37,2032.88,7233.95,19.5,62708676,82345110,0.0002587415063237351,0.00032759228400730696,0,0,6.418468598116724,2120.56,1837.58,0.02,0.06,428688,1191,174247936,602112,74529420,1528416
27-5-2021 14:44:31,1622141071.9052944,900.0,25.7,3458.32,2037.15,7242.62,19.6,62838886,82505278,0.0002602245045342952,0.0003200955260137393,0,0,6.477869566903658,2124.86,1841.43,0.02,0.06,429688,1193,174247936,602112,74604390,1530622
27-5-2021 14:44:36,1622141076.9074564,1000.0,80.7,3467.55,2042.75,7247.6,19.5,62967072,82671446,0.0002562611937015302,0.0003321923613732847,0,0,6.493485285502285,2131.22,1847.11,0.02,0.06,430688,1195,174247936,602112,74679385,1532828
27-5-2021 14:44:41,1622141081.9081776,1000.0,81.0,3475.91,2047.94,7253.95,19.6,63098367,82838028,0.0002625521286302039,0.0003331159502759178,0,0,6.505018463290814,2136.73,1851.82,0.02,0.06,431688,1197,174247936,602112,74754362,1535034
27-5-2021 14:44:46,1622141086.9119527,1000.0,49.7,3483.75,2052.56,7261.39,19.4,63231781,83009339,0.000266626690461313,0.0003423635073501881,0,0,6.495424492387082,2141.3,1855.86,0.02,0.06,432690,1200,174247936,602112,74830478,1538343
27-5-2021 14:44:51,1622141091.91582,1000.0,72.7,3491.57,2057.12,7268.81,19.5,63360166,83168692,0.00025657155989163195,0.00031845969376026196,0,0,6.4939956031035475,2146.26,1860.17,0.02,0.06,433690,1202,174247936,602112,74905483,1540549
27-5-2021 14:44:56,1622141096.917676,1000.0,47.4,3499.6,2061.91,7275.88,19.4,63494853,83336805,0.0002692740407024923,0.00033610123326392364,0,0,6.415508756029402,2151.66,1864.87,0.02,0.06,434690,1204,174247936,602112,74980434,1542755
27-5-2021 14:45:1,1622141101.9218543,1000.0,92.3,3508.44,2067.58,7281.16,19.5,63625549,83509381,0.00026117374829774296,0.0003448638121000741,0,0,6.503079256406016,2157.45,1870.16,0.02,0.06,435690,1206,174247936,602112,75055405,1544961
27-5-2021 14:45:6,1622141106.925696,900.0,68.9,3516.29,2071.81,7288.98,19.5,63761406,83682050,0.00027150539488088055,0.0003450728709502401,0,0,6.492974967901024,2162.31,1874.0,0.02,0.06,436692,1209,174247936,602112,75131536,1548270
27-5-2021 14:45:11,1622141111.937473,1000.0,56.9,3524.56,2076.63,7295.76,19.5,63893781,83846627,0.00026412786464072904,0.0003283805218430766,0,0,6.429389394783739,2168.04,1879.24,0.02,0.06,437692,1211,174247936,602112,75206533,1550476
27-5-2021 14:45:16,1622141116.947608,1000.0,84.2,3533.38,2082.89,7300.72,19.4,64024571,84019077,0.00026105085329424454,0.0003442023063735184,0,0,6.503079256406016,2173.34,1884.61,0.02,0.06,438692,1213,174247936,602112,75281544,1552682
27-5-2021 14:45:21,1622141121.9514525,1000.0,72.6,3540.71,2087.41,7308.75,19.5,64157619,84189391,0.0002658915560044969,0.00034036629238582984,0,0,6.50195655768324,2177.89,1888.79,0.02,0.06,439694,1216,174247936,602112,75357632,1555991
27-5-2021 14:45:26,1622141126.953704,1000.0,55.9,3549.45,2091.99,7315.36,19.5,64290511,84354921,0.0002656643646917272,0.00033091098250776277,0,0,6.40469002288264,2183.67,1893.38,0.02,0.06,440694,1218,174247936,602112,75432599,1558197
27-5-2021 14:45:31,1622141131.9576962,1000.0,47.7,3556.6,2096.38,7323.72,19.5,64419592,84515544,0.00025795604373186844,0.0003209897166302082,0,0,6.515837196437575,2187.93,1897.24,0.02,0.06,441694,1220,174247936,602112,75507588,1560403
27-5-2021 14:45:36,1622141136.9615378,1000.0,65.3,3564.87,2101.47,7330.19,19.4,64553603,84686742,0.00026781622936898126,0.00034213312963496167,0,0,6.506447352574349,2193.97,1902.38,0.02,0.06,442694,1222,174247936,602112,75582589,1562609
27-5-2021 14:45:41,1622141141.9680998,1000.0,92.6,3573.05,2106.09,7337.15,19.5,64684513,84851867,0.00026147683808257357,0.000329817148333855,0,0,6.510938147465456,2199.17,1906.72,0.02,0.06,443689,1224,174247936,602112,75657334,1564815
27-5-2021 14:45:46,1622141146.9718187,900.0,46.0,3580.73,2110.95,7344.48,19.5,64820189,85027044,0.00027115032635924573,0.0003500936106653615,0,0,6.511040210985709,2203.85,1910.98,0.02,0.06,444686,1227,174247936,602112,75733187,1568124
