time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
27-5-2021 12:43:24,1622133804.3500528,1000.0,30.8,1348.51,607.79,9348.95,21.9,32801567,51276742,0.0002929566705745549,0.00038639623096429647,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:29,1622133809.3568373,1000.0,63.7,1359.8,613.5,9351.94,21.8,32950111,51489689,0.0002966854311528737,0.00042531689268978214,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:34,1622133814.3670552,1000.0,96.2,1370.84,620.23,9354.21,21.8,33097379,51711083,0.00029393531936350054,0.000441884972262561,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:39,1622133819.3707306,1000.0,72.4,1381.58,625.52,9358.0,21.8,33250744,51934435,0.00030650469080384103,0.0004463758725942653,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:44,1622133824.3744578,1000.0,95.7,1394.23,630.78,9359.95,21.8,33405447,52168969,0.00030917552833964663,0.00046871859862840853,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:49,1622133829.3767028,1000.0,89.7,1404.22,636.18,9364.38,21.7,33558483,52390259,0.00030593463844701683,0.00044238137524465067,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:54,1622133834.3802183,1000.0,83.4,1414.49,642.47,9367.8,22.0,33712105,52618358,0.0003070281296304988,0.0004558774741937167,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:59,1622133839.3867438,1000.0,62.7,1424.26,647.17,9373.29,21.8,33867346,52837883,0.0003100773170696165,0.0004384777412520376,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:4,1622133844.3905852,1000.0,96.5,1433.82,652.19,9378.55,21.9,34020752,53068074,0.0003065764634256976,0.00046002856923734896,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:9,1622133849.3951383,1000.0,64.9,1443.5,657.46,9383.57,21.9,34177101,53297127,0.00031241351128268404,0.0004576892209085612,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:14,1622133854.3969634,1000.0,62.8,1454.37,663.04,9386.97,21.8,34331948,53532079,0.0003095809971021263,0.0004697325387714245,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:19,1622133859.4006112,1000.0,88.8,1465.05,668.69,9390.43,21.8,34487426,53761085,0.0003107293040641698,0.0004576780959783331,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:24,1622133864.4044776,1000.0,82.5,1475.02,674.27,9394.73,22.0,34772175,54102809,0.0005690579549839032,0.0006829199070371427,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:29,1622133869.40811,1000.0,68.7,1484.59,679.93,9399.36,21.9,34919370,54311461,0.0002941762922757711,0.00041700106481826275,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:34,1622133874.4109383,1000.0,76.2,1495.03,686.18,9402.69,21.9,35073507,54540362,0.00030809971664149673,0.0004575431806701522,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:44:39,1622133879.414818,1000.0,98.0,1506.56,691.68,9405.58,21.9,35231165,54777974,0.00031507151801621065,0.0004748555324745198,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
27-5-2021 12:44:44,1622133884.4186904,1000.0,83.0,1517.5,697.66,9407.82,21.9,35389476,55017182,0.00031637697270628476,0.00047804576363692325,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
27-5-2021 12:44:49,1622133889.4367118,1000.0,89.1,1528.84,703.41,9410.7,21.9,35545067,55251276,0.0003100644443267191,0.0004665065847653076,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
27-5-2021 12:44:54,1622133894.440529,1000.0,95.5,1539.54,709.38,9413.92,21.9,35697825,55482166,0.0003052829274829898,0.00046142771656180044,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
27-5-2021 12:44:59,1622133899.459352,1000.0,72.8,1550.96,715.02,9416.76,21.8,35856365,55723514,0.0003158908032690388,0.0004808856666290903,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
27-5-2021 12:45:4,1622133904.460722,1000.0,65.0,1561.32,720.3,9421.15,21.8,36007686,55946955,0.0003025591016407953,0.00044675959205742064,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
27-5-2021 12:45:9,1622133909.464398,1000.0,99.5,1572.88,726.55,9423.32,21.8,36166368,56192963,0.00031713084935401246,0.0004916545417116113,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
27-5-2021 12:45:14,1622133914.4668992,1000.0,80.4,1583.75,732.38,9426.39,21.9,36324433,56430753,0.00031597193508286695,0.00047534221012466345,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.72,0.31,0.0,0.0
