time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 17:40:29,1622151629.4571683,600.0,98.0,1701.58,648.76,5772.67,37.3,61533055,654708921,0.0002482187103933981,0.0003424079894612872,0,0,672.5,298.32,0.0,0.08,13.380281690140844,97905,519,166862848,643072,49741864,815192
27-5-2021 17:40:34,1622151634.4602919,600.0,89.6,1714.33,653.81,5774.68,37.5,61658627,654880044,0.0002509872071971183,0.0003420323309112897,0,0,679.61,302.04,0.0,0.08,13.159701148944187,98900,522,166862848,643072,49817058,818686
27-5-2021 17:40:39,1622151639.4637768,600.0,93.0,1727.94,659.13,5775.59,37.5,61784469,655055369,0.00025150870022815536,0.0003504057696754767,0,0,687.7,306.03,0.0,0.08,13.406650900948037,99895,525,166862848,643072,49892250,822182
27-5-2021 17:40:44,1622151644.4689422,600.0,47.1,1738.36,661.89,5782.01,37.6,61904069,655190191,0.00023895314522308074,0.0002693657269671086,0,0,691.12,307.4,0.0,0.08,13.392838457191889,100886,526,166862848,643072,49965139,823346
27-5-2021 17:40:49,1622151649.4734318,600.0,85.9,1748.23,664.51,5789.21,37.4,62028560,655339745,0.00024875863165127633,0.0002988396622886392,0,0,695.27,309.17,0.0,0.08,13.140028880564216,101877,527,166862848,643072,50038027,824512
27-5-2021 17:40:54,1622151654.4772208,600.0,87.1,1761.62,669.56,5790.62,37.4,62147949,655499572,0.00023859719352533796,0.00031941195294017194,0,0,703.3,313.92,0.0,0.08,13.383839440805307,102872,530,166862848,643072,50113241,828008
27-5-2021 17:40:59,1622151659.4888012,600.0,79.2,1774.3,674.67,5792.49,37.4,62274960,655671442,0.00025343502080961395,0.0003429457056990997,0,0,710.26,317.12,0.0,0.08,13.14651654354059,103865,532,166862848,643072,50187287,830340
27-5-2021 17:41:4,1622151664.4921415,600.0,99.8,1788.01,679.81,5793.58,37.5,62400398,655839101,0.00025070851446306095,0.0003350941407417397,0,0,717.88,321.31,0.0,0.08,13.391373501035932,104865,535,166862848,643072,50262778,833838
27-5-2021 17:41:9,1622151669.495334,600.0,94.8,1800.85,684.49,5795.92,37.4,62529678,656008231,0.00025839501866817635,0.0003380441638872885,0,0,725.2,324.62,0.0,0.08,13.342192830086013,105863,537,166862848,643072,50337146,836170
27-5-2021 17:41:14,1622151674.4970472,600.0,46.2,1809.5,686.85,5804.67,37.3,62641700,656126381,0.0002239672564590018,0.00023621905831560822,0,0,726.7,325.22,0.0,0.08,13.144842307933786,106857,537,166862848,643072,50409164,836170
27-5-2021 17:41:19,1622151679.5007484,600.0,88.9,1819.97,691.11,5809.58,37.5,62771630,656289191,0.00025966778299983553,0.00032537914069270547,0,0,732.19,328.38,0.0,0.08,13.339053638323254,107855,539,166862848,643072,50483568,838502
27-5-2021 17:41:24,1622151684.504138,600.0,97.3,1833.82,695.86,5810.92,37.7,63008151,656565516,0.00047272153290780307,0.0005522756016622147,0,0,740.14,332.34,0.0,0.08,13.379653851788293,108855,542,166862848,643072,50559087,842000
27-5-2021 17:41:29,1622151689.5085533,600.0,73.3,1847.01,700.69,5812.67,37.4,63133428,656733300,0.0002503329423103978,0.0003352719365295129,0,0,747.58,336.41,0.0,0.08,13.37839817508319,109847,544,166862848,643072,50633123,844332
27-5-2021 17:41:34,1622151694.511596,600.0,97.2,1859.94,705.8,5814.47,37.4,63255840,656894960,0.00024467510551373644,0.00032312336664175594,0,0,754.8,340.55,0.0,0.08,13.380490969591696,110839,546,166862848,643072,50707176,846664
27-5-2021 17:41:39,1622151699.5147135,600.0,99.8,1873.07,711.08,5815.99,37.5,63376461,657054749,0.0002410916763820471,0.0003193788633605336,0,0,761.67,343.87,0.0,0.08,13.378816733984891,111837,548,166862848,643072,50781525,848996
27-5-2021 17:41:44,1622151704.5176508,600.0,96.5,1885.76,715.01,5819.18,37.5,63503951,657219318,0.0002548302965329511,0.00032894475700157835,0,0,768.62,346.74,0.0,0.08,13.446413996609675,112835,550,166862848,643072,50855874,851328
27-5-2021 17:41:49,1622151709.5315955,600.0,94.6,1899.93,719.56,5820.44,37.3,63624393,657377003,0.00024021406095898774,0.0003144929028272362,0,0,777.22,350.72,0.0,0.08,13.391164221585083,113833,552,166862848,643072,50930229,853660
27-5-2021 17:41:54,1622151714.5411096,600.0,94.0,1913.34,725.22,5821.2,37.5,63748933,657548172,0.00024860694605910834,0.00034168783001438505,0,0,784.75,354.85,0.0,0.08,13.453948056840298,114831,554,166862848,643072,51004580,855992
27-5-2021 17:41:59,1622151719.5471115,600.0,99.5,1926.97,730.06,5822.56,37.7,63872716,657717289,0.00024726918058242883,0.00033782847412454554,0,0,792.72,358.88,0.0,0.08,13.372119791557665,115831,557,166862848,643072,51080117,859490
