time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
14-6-2021 20:39:9,1623717549.373655,1500.0,91.4,11970.14,4825.4,6094.48,11.8,523625657,273391859,0.0005934965471143789,0.0003519912141793519,74.984,0,0,3.1215185980645512,442860,1197,1024000,438272,73705585,1547278,2452.09,970.37,0.03,0.18
14-6-2021 20:39:14,1623717554.3749394,1500.0,90.6,11983.86,4830.22,6095.8,11.7,523931267,273559927,0.0006110630349078632,0.00033604967818754214,74.01,0,0,3.150535447677908,443901,1201,1024000,438272,73786970,1551938,2458.05,972.65,0.03,0.18
14-6-2021 20:39:19,1623717559.3798964,1500.0,94.3,11996.87,4835.58,6097.19,11.8,524303609,273741002,0.0007439464573328777,0.00036179132292771385,73.523,0,0,3.171268854752067,444938,1203,1024000,438272,73866029,1554268,2463.82,975.3,0.03,0.18
14-6-2021 20:39:24,1623717564.3828511,1500.0,95.7,12009.87,4840.48,6098.77,11.8,524709552,273921617,0.0008114065039594856,0.0003610166592665534,74.984,0,0,3.150535447677908,445975,1205,1024000,438272,73945100,1556594,2469.95,977.96,0.03,0.18
14-6-2021 20:39:29,1623717569.395362,1500.0,94.6,12022.91,4845.62,6100.53,11.8,524997575,274105209,0.0005746082409422301,0.0003662675417277992,72.549,0,0,3.139771932522184,447012,1207,1024000,438272,74024166,1558924,2476.53,980.22,0.03,0.18
14-6-2021 20:39:34,1623717574.4023263,1500.0,85.0,12035.84,4850.74,6102.03,11.7,525317062,274273695,0.0006380852181040746,0.00033650328826363235,74.497,0,0,3.1526683101281208,448049,1209,1024000,438272,74103225,1561254,2481.72,982.73,0.03,0.18
14-6-2021 20:39:39,1623717579.4055982,1500.0,92.9,12047.77,4855.63,6104.79,11.8,525638227,274453230,0.0006419099574686841,0.0003588351913008584,74.984,0,0,3.1552475856493083,449083,1212,1024000,438272,74183115,1564749,2487.5,985.45,0.03,0.18
14-6-2021 20:39:44,1623717584.4117055,1500.0,82.4,12060.16,4861.41,6106.36,11.8,525929439,274624236,0.0005817134567533401,0.00034159475360068156,74.01,0,0,3.1662591080666846,450110,1214,1024000,438272,74261553,1567079,2492.63,987.96,0.03,0.18
14-6-2021 20:39:49,1623717589.4240491,1500.0,84.9,12072.58,4866.35,6108.86,11.9,526162781,274792628,0.0004655347209250235,0.00033595461908274786,72.062,0,0,3.1043068941058594,451131,1216,1024000,438272,74339656,1569407,2498.74,990.43,0.03,0.18
14-6-2021 20:39:54,1623717594.424191,1500.0,92.0,12085.95,4871.17,6110.35,11.8,526521075,274984553,0.0007165676696775695,0.000383839109789356,74.497,0,0,3.0946842123537377,452154,1219,1024000,438272,74418908,1572902,2504.98,992.75,0.03,0.18
14-6-2021 20:39:59,1623717599.4267554,1500.0,92.4,12099.0,4876.32,6111.94,11.8,526899699,275185557,0.0007568598171599687,0.0004018019214007098,74.984,0,0,3.1051005173431476,453181,1224,1024000,438272,74500523,1578725,2511.02,995.68,0.03,0.18
14-6-2021 20:40:4,1623717604.434494,1500.0,90.1,12112.14,4881.78,6113.16,11.8,527291838,275380691,0.0007830660345654523,0.0003896649085882684,74.984,0,0,3.154404360959689,454204,1227,1024000,438272,74579781,1582220,2516.8,998.35,0.03,0.18
14-6-2021 20:40:9,1623717609.4440656,1500.0,93.7,12125.3,4886.82,6114.83,11.7,527691189,275564228,0.0007971759577293871,0.0003663726490074609,75.958,0,0,3.149245809917314,455225,1229,1024000,438272,74657897,1584550,2523.59,1001.29,0.03,0.18
14-6-2021 20:40:14,1623717614.4452505,1500.0,84.2,12137.97,4891.51,6117.06,11.8,528118542,275750165,0.0008545034928684446,0.00037178589118007827,75.958,0,0,3.1434920414469736,456246,1231,1024000,438272,74735988,1586880,2529.26,1003.4,0.03,0.18
14-6-2021 20:40:19,1623717619.4487913,1500.0,95.3,12151.47,4896.29,6118.49,11.9,528669783,276178683,0.0011017018288983836,0.0008564295186966818,75.471,0,0,3.1539579478887143,457269,1234,1024000,438272,74815268,1590375,2535.07,1005.87,0.03,0.18
14-6-2021 20:40:24,1623717624.451481,1500.0,94.7,12164.65,4901.38,6119.96,11.8,529018448,276375375,0.0006969550607016164,0.00039317248590917456,75.471,0,0,3.1486505924893478,458292,1237,1024000,438272,74894562,1593870,2541.39,1008.66,0.03,0.18
14-6-2021 20:40:29,1623717629.454737,1500.0,88.0,12177.18,4906.57,6121.98,11.8,529414734,276581552,0.0007920562376717736,0.0004120856626639681,75.471,0,0,3.139871135426845,459326,1240,1024000,438272,74974455,1597365,2546.62,1011.3,0.03,0.18
14-6-2021 20:40:34,1623717634.4797037,1500.0,87.5,12190.43,4911.59,6123.63,11.8,529864244,276779703,0.0008945531887806543,0.00039433296013453633,74.984,0,0,3.1674991443749474,460360,1243,1024000,438272,75054313,1600860,2552.93,1013.87,0.03,0.18
14-6-2021 20:40:39,1623717639.4806745,1500.0,68.4,12202.71,4916.2,6126.43,11.8,530194979,276948840,0.000661341588566368,0.00033820833073412184,75.471,0,0,3.106439756556072,461397,1245,1024000,438272,75133326,1603190,2559.22,1016.29,0.03,0.18
14-6-2021 20:40:44,1623717644.4832933,1500.0,88.4,12215.46,4921.17,6128.38,11.7,530513031,277117573,0.0006357710098890009,0.00033728934203086533,75.958,0,0,3.0993963503251374,462434,1247,1024000,438272,75212355,1605520,2564.14,1018.72,0.03,0.18
14-6-2021 20:40:49,1623717649.4870853,1500.0,56.4,12222.86,4923.56,6137.96,11.5,530825295,277255135,0.0006240547109785979,0.00027491550147195286,73.036,0,0,3.0993963503251374,463461,1247,1024000,438272,75288457,1605520,2564.86,1018.84,0.03,0.18
14-6-2021 20:40:54,1623717654.4911807,1500.0,22.3,12230.19,4925.26,6148.41,11.4,531372385,277395301,0.0010932845308882205,0.00028010257828963846,72.062,0,0,3.0993963503251374,464480,1247,1024000,438272,75363261,1605520,2565.43,1018.89,0.03,0.18
14-6-2021 20:40:59,1623717659.4951131,1500.0,21.6,12234.06,4926.01,6163.64,11.3,531489517,277513317,0.00023407989728232504,0.0002358465078515766,71.088,0,0,3.0993963503251374,465505,1247,1024000,438272,75438396,1605520,2565.9,1018.95,0.03,0.18
14-6-2021 20:41:4,1623717664.49617,1500.0,43.1,12242.85,4926.59,6174.33,11.3,531635961,277632317,0.00029282610185863783,0.00023794970173703192,72.549,0,0,3.0993963503251374,466532,1261,1024000,471040,75513518,1630644,2582.53,1019.31,0.03,0.18
