time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
26-5-2021 21:18:31,1622078311.351718,1500.0,92.7,17145.14,7994.99,31025.11,13.9,779803149,554918106,0.002361086872931532,0.0007209683939999795,0,0,2731.3,2008.18,0.0,0.02,3.390606476957645,604109,1945,155648,1208320,91060681,2687033
26-5-2021 21:18:36,1622078316.362141,1500.0,79.1,17154.91,7999.52,31030.46,13.9,781202464,555261998,0.002792808142853683,0.0006863532355918708,0,0,2737.58,2011.49,0.0,0.02,3.3567782864682276,605191,1949,155648,1208320,91145502,2691693
26-5-2021 21:18:41,1622078321.3647368,1500.0,80.3,17166.62,8004.56,31033.4,13.9,782599595,555630146,0.0027928120270199683,0.0007359139279876743,0,0,2745.13,2015.33,0.0,0.02,3.3914497016472644,606275,1954,155648,1208320,91231454,2697514
26-5-2021 21:18:46,1622078326.3685932,1500.0,81.2,17175.69,8009.68,31038.87,13.9,784051187,555972617,0.0029009465460442417,0.0006844141222673571,0,0,2750.61,2019.36,0.0,0.02,3.4004275645190893,607357,1958,155648,1208320,91316277,2702174
26-5-2021 21:18:51,1622078331.372372,1500.0,46.6,17184.08,8014.07,31045.57,13.9,785439430,556810040,0.0027743892852277003,0.0016735812090557898,0,0,2755.59,2022.74,0.0,0.02,3.3494372715233105,608431,1961,155648,1208320,91399581,2705669
26-5-2021 21:18:56,1622078336.3754077,1500.0,83.8,17193.7,8018.8,31050.81,13.9,786655267,557146559,0.0024301984885752186,0.0006726296083906346,0,0,2762.22,2026.86,0.0,0.02,3.361887236058272,609513,1965,155648,1208320,91484372,2710329
26-5-2021 21:19:1,1622078341.3853118,1500.0,78.3,17203.07,8025.33,31054.59,13.9,787885078,557496882,0.0024547595405276746,0.0006992608835961595,0,0,2768.53,2032.26,0.0,0.02,3.4150103915042633,610597,1970,155648,1208320,91570348,2716154
26-5-2021 21:19:6,1622078346.3917735,1500.0,91.2,17214.17,8030.14,31058.33,13.9,789321511,558416801,0.0028691581179145944,0.0018374634018251293,0,0,2777.01,2036.32,0.0,0.02,3.392193723432222,611676,1975,155648,1208320,91656016,2721979
26-5-2021 21:19:11,1622078351.394847,1500.0,71.7,17225.95,8034.92,31061.06,13.9,790457961,558704402,0.0022715037276004554,0.0005748486458371407,0,0,2782.94,2039.43,0.0,0.02,3.4003779630667585,612751,1978,155648,1208320,91739345,2725474
26-5-2021 21:19:16,1622078356.3983824,1500.0,73.2,17236.2,8040.03,31065.33,13.9,791924030,559057532,0.0029300661448906622,0.000705760955142793,0,0,2789.08,2042.89,0.0,0.02,3.4019156080890047,613828,1982,155648,1208320,91823846,2730134
26-5-2021 21:19:21,1622078361.401722,1500.0,72.1,17244.98,8045.65,31070.49,14.0,792994571,560022999,0.002139652913393121,0.0019296451787786887,0,0,2794.74,2047.46,0.0,0.02,3.393235353931163,614901,1984,155648,1208320,91906031,2732464
26-5-2021 21:19:26,1622078366.405571,1500.0,83.9,17254.76,8050.64,31075.21,14.0,793791954,560312767,0.001593539284044189,0.0005790902129327018,0,0,2800.77,2051.97,0.0,0.02,3.392292926336883,615973,1986,155648,1208320,91988176,2734794
26-5-2021 21:19:31,1622078371.411483,1500.0,74.2,17264.79,8054.94,31080.32,14.0,794964433,560642478,0.002342188565554616,0.0006586432116375458,0,0,2805.95,2054.94,0.0,0.02,3.4114390869364657,617051,1991,155648,1208320,92073826,2740619
26-5-2021 21:19:36,1622078376.4143326,1500.0,92.7,17276.83,8059.52,31083.38,14.0,796321397,560974925,0.002712382170622669,0.0006645152822602475,0,0,2812.88,2058.31,0.0,0.02,3.400030752900445,618127,1995,155648,1208320,92158321,2745279
