time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
12-6-2021 14:26:43,1623522403.7522762,1500.0,47.8,869.67,343.86,1871.6,10.5,17343667,22452540,0.0002476948110796361,0.00029163679439662163,74.01,0,0,511.01,255.02,0.02,0.07,81272,562,175931392,466944,48539144,813319,3.148600991037018
12-6-2021 14:26:48,1623522408.7560833,1500.0,22.3,877.11,346.44,1881.29,10.5,17479782,22626906,0.00027202287808812567,0.00034846667274520895,72.062,0,0,514.55,256.61,0.02,0.07,82282,564,175931392,466944,48613562,815649,3.1389783092848953
12-6-2021 14:26:53,1623522413.760366,1500.0,73.7,884.66,349.42,1890.48,10.5,17628362,22827373,0.00029690568763413564,0.00040059087685389867,74.497,0,0,518.66,258.75,0.02,0.07,83293,567,175931392,466944,48689153,819142,3.1407639615687946
12-6-2021 14:26:58,1623522418.7622845,1500.0,63.6,894.82,353.54,1896.14,10.5,17782757,23059031,0.0003086715593701243,0.00046313828880834387,73.523,0,0,525.11,262.57,0.02,0.07,84308,572,175931392,466944,48767096,824967,3.136101425049725
12-6-2021 14:27:3,1623522423.7660153,1500.0,64.1,904.88,358.91,1900.72,10.5,17931251,23279624,0.00029676656620655057,0.00044085705240078126,74.984,0,0,531.87,267.11,0.02,0.07,85321,576,175931392,466944,48843868,829627,3.131240482721334
12-6-2021 14:27:8,1623522428.7791278,1500.0,71.0,914.86,363.14,1906.16,10.5,18085402,23507090,0.0003074955900468161,0.000453742057369651,74.01,0,0,537.78,270.35,0.02,0.07,86340,580,175931392,466944,48920980,834287,3.1318357001493005
12-6-2021 14:27:13,1623522433.782329,1500.0,94.2,926.3,367.72,1909.97,10.4,18239084,23745741,0.00030716733634256974,0.0004769966032813902,74.984,0,0,545.79,274.35,0.02,0.07,87361,585,175931392,466944,48999271,840112,3.0921049368325506
12-6-2021 14:27:18,1623522438.7865756,1500.0,86.5,938.64,372.7,1912.49,10.5,18404581,24018341,0.000330713127106338,0.0005447373574698498,75.471,0,0,554.11,278.52,0.02,0.07,88384,591,175931392,466944,49078695,847102,3.1360022221450645
12-6-2021 14:27:23,1623522443.7990935,1500.0,91.5,949.31,377.24,1917.13,10.5,18561123,24259491,0.0003123021248301467,0.00048109553604010343,75.958,0,0,561.76,282.32,0.02,0.07,89405,596,175931392,466944,49156971,852925,3.1477577663473983
12-6-2021 14:27:28,1623522448.8023047,1500.0,62.9,961.86,381.4,1920.22,10.4,18717577,24508920,0.0003127071632089014,0.0004985378131082175,76.445,0,0,570.55,286.11,0.02,0.07,90426,601,175931392,466944,49235295,858748,3.0990987416111544
12-6-2021 14:27:33,1623522453.8061035,1500.0,69.2,971.56,386.78,1924.93,10.5,18864551,24723703,0.0002937248441228195,0.00042923988729456593,75.471,0,0,576.89,290.85,0.02,0.07,91445,605,175931392,466944,49312410,863408,3.09205533538022
12-6-2021 14:27:38,1623522458.8098903,1500.0,67.3,981.58,391.47,1929.92,10.5,19019197,24962074,0.0003090579317431509,0.00047638120771016786,74.984,0,0,583.1,294.7,0.02,0.07,92466,610,175931392,466944,49390690,869233,3.132182910315614
12-6-2021 14:27:43,1623522463.8123846,1500.0,77.3,991.74,396.24,1934.89,10.5,19174888,25201691,0.00031122673923941025,0.0004789950451620824,75.471,0,0,589.96,298.93,0.02,0.07,93487,615,175931392,466944,49468933,875056,3.1242466779427303
12-6-2021 14:27:48,1623522468.8124816,1500.0,72.4,1002.2,400.46,1939.87,10.5,19465476,25579976,0.0005811647211779824,0.0007565553173249172,75.471,0,0,596.7,302.68,0.02,0.07,94508,620,175931392,466944,49547208,880881,3.135655011978751
12-6-2021 14:27:53,1623522473.8131273,1500.0,92.6,1014.84,404.86,1942.57,10.5,19634375,25833439,0.0003377543866196172,0.0005068605503630455,75.471,0,0,605.22,306.22,0.02,0.07,95529,625,175931392,466944,49625490,886706,3.150138636059264
12-6-2021 14:27:58,1623522478.8173614,1500.0,91.0,1025.61,409.78,1946.75,10.5,19782726,26062439,0.00029645096084720206,0.0004576124868319679,76.932,0,0,612.54,310.67,0.02,0.07,96548,629,175931392,466944,49702593,891364,3.1349605916461236
12-6-2021 14:28:3,1623522483.8247862,1500.0,59.7,1035.09,414.48,1952.51,10.4,19928583,26271209,0.00029128145685913527,0.0004169208865428582,75.471,0,0,618.5,314.67,0.02,0.07,97567,633,175931392,466944,49779701,896024,3.130794069650359
12-6-2021 14:28:8,1623522488.8284965,1500.0,91.3,1045.28,418.73,1957.9,10.5,20079344,26499217,0.000301298420306358,0.00045567786242603904,75.958,0,0,625.02,318.4,0.02,0.07,98593,638,175931392,466944,49858282,901849,3.1268259534639173
12-6-2021 14:28:13,1623522493.8321493,1500.0,77.1,1055.79,423.29,1962.66,10.5,20240564,26754905,0.0003222046094883932,0.0005110026807521914,74.497,0,0,631.71,321.99,0.02,0.07,99619,643,175931392,466944,49936858,907674,3.129504431889766
12-6-2021 14:28:18,1623522498.8328376,1500.0,64.1,1067.96,427.69,1965.94,10.5,20397942,26997358,0.00031471267574430115,0.0004848392556280614,74.497,0,0,640.53,325.82,0.02,0.07,100645,648,175931392,466944,50015434,913497,3.090319284548652
12-6-2021 14:28:23,1623522503.8365855,1500.0,98.0,1077.55,432.8,1970.9,10.5,20553639,27242652,0.0003111607576260623,0.0004902205365622159,75.958,0,0,646.72,330.28,0.02,0.07,101671,653,175931392,466944,50094039,919322,3.0836726899363613
12-6-2021 14:28:28,1623522508.8403842,1500.0,94.2,1089.14,437.42,1974.48,10.5,20709475,27494074,0.00031143538863148375,0.0005024622569913558,76.932,0,0,654.85,334.29,0.02,0.07,102697,658,175931392,466944,50172643,925147,3.1307444681980288
12-6-2021 14:28:33,1623522513.8430884,1500.0,94.2,1099.76,442.21,1978.91,10.5,20863196,27728885,0.0003072758164181797,0.00046936815223013904,75.958,0,0,661.4,338.62,0.02,0.07,103723,663,175931392,466944,50251231,930972,3.1337701567901908
12-6-2021 14:28:38,1623522518.8469636,1500.0,95.2,1109.57,447.26,1983.72,10.5,21015034,27956469,0.0003034408178551951,0.00045481549474279644,75.958,0,0,668.16,343.21,0.02,0.07,104749,668,175931392,466944,50329839,936797,3.13649823666837
12-6-2021 14:28:43,1623522523.8514936,1500.0,65.4,1119.93,451.47,1988.96,10.4,21171895,28194992,0.00031343802809268186,0.0004766141920219223,75.958,0,0,674.67,346.82,0.02,0.07,105773,672,175931392,466944,50407258,941457,3.1346133814798094
12-6-2021 14:28:48,1623522528.8533533,1500.0,95.7,1131.39,456.08,1992.65,10.5,21326079,28437151,0.0003082533504117388,0.00048413793313415305,76.932,0,0,682.51,350.57,0.02,0.07,106799,677,175931392,466944,50485873,947280,3.080448595534877
12-6-2021 14:28:53,1623522533.8571553,1500.0,73.8,1142.02,460.47,1997.29,10.5,21483362,28677096,0.00031432698192306865,0.00047952536305596096,75.958,0,0,689.27,354.33,0.02,0.07,107825,682,175931392,466944,50564471,953103,3.1374406642626496
12-6-2021 14:28:58,1623522538.8617144,1500.0,61.3,1153.38,464.78,2001.51,10.5,21636072,28907854,0.0003051417692893814,0.0004610955693646721,75.958,0,0,697.07,358.27,0.02,0.07,108850,686,175931392,466944,50641880,957761,3.133075736457563
12-6-2021 14:29:3,1623522543.8622875,1500.0,67.7,1162.59,470.39,2006.57,10.5,21785367,29124026,0.0002985557760579279,0.00043229444537321677,75.471,0,0,702.94,363.3,0.02,0.07,109877,691,175931392,466944,50720444,963586,3.136845446834683
